Unnamed: 0,page,rows,link,text
136,https://www.panamaamerica.com.pa/politica?page=7,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/realizando-metas-notifico-la-alcaldia-de-panama-protesta-ante-la-corte-suprema-de-justicia"">Realizando Metas notificó a la Alcaldía de Panamá protesta ante la Corte Suprema de Justicia</a></h2><span class=""seccion-autor"">Redacción/ <a class=""__cf_email__"" data-cfemail=""b4dad5d7dddbda9ac4d5f4d1c4d5c7d59ad7dbd9"" href=""/cdn-cgi/l/email-protection"">[email protected]</a>/ @panamaamerica</span><p class=""resumen"">El partido Realizando Metas (RM) convocó este martes a una protesta en contra de lo que han calificado como una 'serie de arbitrariedades' cometidas por la Corte Suprema de Justicia (CSJ), principalmente por la presidenta de ese órgano del Estado, María Eugenia López.</p></div>",https://www.panamaamerica.com.pa/politica/realizando-metas-notifico-la-alcaldia-de-panama-protesta-ante-la-corte-suprema-de-justicia,"La dirigencia del colectivo Realizando Metas (RM) notificó formalmente ante la Alcaldía de Panamá la convocatoria a protesta prevista para este martes en los predios de la Corte Suprema de Justicia.

Versión impresa

""Como siempre, cumplimos con la disposición legal de ´notificar, a la Alcaldía, en este caso de Panamá, de la protesta que Realizando Metas (RM) ha convocado para mañana martes, desde las 4:00 PM, en la sede de la Corte Suprema"", indicó el secretario general del partido, Luis Eduardo Camacho.

Camacho aclaró que se trata de una protesta pacífica, apegada a las disposiciones jurídicas, locales y nacionales que regulan la materia.

El partido Realizando Metas (RM) convocó este martes a una protesta en contra de lo que han calificado como una 'serie de arbitrariedades' cometidas por la Corte Suprema de Justicia (CSJ), principalmente por la presidenta de ese órgano del Estado, María Eugenia López.

'Una componenda en conjunto con el procurador Javier Caraballo para tratar de afectar al expresidente Ricardo Martinelli"", señalaron los dirigentes del colectivo.

Copartidarios del expresidente Ricardo Martinelli, presidente del colectivo, advierten irregularidades en los trámites de la demanda de inconstitucionalidad contra el fallo del Tribunal Electoral que reconoce el fuero electoral penal al exmandatario.

Camacho reiteró que se trata de defender el Estado de Derecho y combatir la persecución política contra Ricardo Martinelli.

""Todos juntos a protestar, para que María Eugenia López, saque sus manos de las justicia y para impedir que avance el plan de fraude electoral"", destacan en la convocatoria.

VEA TAMBIÉN: ¿Cómo votan los electores panameños cada cinco años?

¡Mira lo que tiene nuestro canal de YouTube!"
138,https://www.panamaamerica.com.pa/politica?page=7,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/cuenta-regresiva-cuales-son-las-razones-por-las-que-no-quieren-jose-luis-fabrega-en-la"">Cuenta regresiva, ¿cuáles son las razones por las que no quieren a José Luis Fábrega en la alcaldía?</a></h2><span class=""seccion-autor"">Redacción/ <a class=""__cf_email__"" data-cfemail=""157b74767c7a7b3b65745570657466743b767a783b6574"" href=""/cdn-cgi/l/email-protection"">[email protected]</a>/ @panamaamerica</span><p class=""resumen"">Para la revocatoria de mandato de Fábrega se requieren unas 198 mil firmas, cerca de 20 mil firmas más de los 175 mil votos con los cuales resultó electo.</p></div>",https://www.panamaamerica.com.pa/politica/cuenta-regresiva-cuales-son-las-razones-por-las-que-no-quieren-jose-luis-fabrega-en-la,"A partir del próximo 20 de abril se dará inicio al proceso de recolección de firmas que respaldan la solicitud de revocatoria de mandato del alcalde capitalino, José Luis Fábrega.

Versión impresa

Están llamados a firmar todos los que estén inscritos en el Padrón Electoral del 2019, incluso los que han cambiado de residencia o no votaron en las elecciones.

Para la revocatoria de mandato de Fábrega se requieren unas 198 mil firmas, cerca de 20 mil firmas más de los 175 mil votos con los cuales resultó electo.

Los proponentes tiene 120 días calendario para la recolección de las firmas, un proceso que también permitirá al Tribunal Electoral revisar la falencia en el tema y corregirlas, añadió el abogado Roberto Ruiz Díaz.

Pero, ¿cuáles son las razones por las cuales no quieren a José Luis Fábrega en la alcaldía?

Su proponente, el abogado Roberto Ruiz Díaz, asegura que se trata de una suma de situaciones y las constantes críticas hacia la gestión del alcalde.

Una de las principales crítica es la utilización de los fondos de la descentralización, que incluye apoyo a las escuelas, recolección de basura, entre otros, señala Ruíz Díaz.

""Cuando hablamos de autonomía municipal es para administrar completamente un distrito. Aquí la autonomía municipal la han centrado en el manejo de más plata y hacer lo que me da la gana"", cuestionó el proponente.

VEA TAMBIÉN: Nazis prepararon ataque al Canal de Panamá durante la Segunda Guerra Mundial

Ruíz Díaz también recordó que es el Consejo Municipal es quien da luz verde para hacer lo que el alcalde quiere.

Indicó que la solicitud responde a una acción ciudadana y no política, donde cada gremio puede promover de forma autónoma la recolección de firma.

Hasta el momento, los gastos en el proceso no superan los 3 mil dólares y lo que más se gasta son los software que se instalarán en los celulares de los activistas.

Ruiz Díaz aclaró que se mantendrá la confidencialidad de los firmantes, considerando que fue negado el fuero laboral para los funcionarios de la alcaldía, toda vez que no está contemplado en las normas electorales, indicó.

Se presentaron las solicitudes, se pasó la fase de apelación, y en este momento el Tribunal Electoral está en la capacitación.

¡Mira lo que tiene nuestro canal de YouTube!"
141,https://www.panamaamerica.com.pa/politica?page=7,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/se-fraccionara-el-voto-independiente-ante-division-de-grupos-que-se-enfocan-en-esa"">¿Se fraccionará el voto independiente, ante división de grupos que se enfocan en esa población?</a></h2><span class=""seccion-autor""><a href=""/autor/alberto-pinto"">Alberto Pinto</a></span><p class=""resumen"">Mientras que Ricardo Lombana fundó Movimiento Otro Camino, diputados de la bancada independiente impulsan la Coalición Vamos con miras a las elecciones de mayo de 2024.</p></div>",https://www.panamaamerica.com.pa/politica/se-fraccionara-el-voto-independiente-ante-division-de-grupos-que-se-enfocan-en-esa,"Si bien faltan dos años para las elecciones generales de 2024, ya hay muchos que tienen enfocados sus objetivos hacia esa contienda.

Versión impresa

Se trata de quienes van en búsquedas del apoyo de las personas independientes o de los inscritos en partidos políticos, pero que están decepcionados de la política tal y como se presenta en Panamá.

En los comicios de 2019 hubo tres candidatos presidenciales, no obstante de ello solo uno se mantuvo activo y decidió inscribir un partido político, esta figura es Ricardo Lombana, quien está próximo a que el Tribunal Electoral lo reconozca legalmente.

Pero sumado a Lombana hay un grupo de diputados que conforman la denominada bancada independiente. Estas dos agrupaciones si bien van dirigida a un mismo electorado desde ya decidieron tomar caminos diferentes.

El pasado domingo 3 de abril, el Movimiento Otro Camino de Ricardo Lomabana escogió a sus convencionales, no obstante la participación de los adherentes fue mínima, lo que ha juicio de analistas políticos incentivaría a el grupo que lidera Juan Diego Vásquez a impulsar un grupo aparte.

Solo el pasado martes 5 de abril los diputados Juan Diego Vásquez, Gabriel Silva y Walkiria Chandler lanzaron la ""Coalición Vamos"", que un movimiento político que agrupará a precandidatos que aspiren por la libre postulación a una curul de la Asamblea Nacional o a una alcaldía del país.

Analistas como José Blandón considera que esta nueva agrupación de dio cuenta que el Movimiento Otro Camino es solo para Ricardo Lombana, quien aspira a ser candidato presidencial.

“Es que Lombana solo cree en Lombana, el quiere tener un partido para postularse él y punto”, indica Blandón.

Recuerda, que cada proceso electoral es diferente, el proceso electoral de 2024 será en medio de una situación complicada, “además estamos lejos del proceso electoral”.

VEA TAMBIÉN: Minsa asegura que la pandemia está controlada, pero pide no bajar la guardia

Destaca que los independientes tienen todavía un camino en Panamá, pero es muy difícil que se pueda estructurar sin estructura partidaria. “No hay un líder que pueda mover masas y un ejemplo es Lombana que en su contienda interna apenas pudo sacar unas 7 mil personas en un proceso interna, lo que se vio es poco entusiasmo”.

Por su parte Jaime Porcell plantea que al Lombana inscribir un partido político ya lo ven como parte de ese sistema, y de allí que surja el movimiento Vamos.

“Sin dudas aquellos que se sienten decepcionados de la política tradicional ven a los independientes como una opción de satisfacer sus reclamos, sin embargo la gran discusión ahora mismo es si Otro Camino transita a partido político se contagia del desprestigio que tienen para estos sectores la política tradicional o puede mantener su imagen de independiente o representar una nueva opción y una nueva propuesta.

“Llama la atención que la intención de voto Movimiento Otro Camino se mantenga en un solo dígito cuando en las elecciones Lombana se llevó el 19%, eso lleva a pensar que al pasar a partido político erosiona su caudal político”, considera Porcell.

VEA TAMBIÉN: Candidatos de libre postulación tienen dos meses para ser reconocidos por el Tribunal Electoral

El analista político sí ve que haya un significado de división porque los dos están apelando al mismo segmento de la población.

No obstante el analista Danilo Toro piensa que Ricardo Lombana al inscribir su partido político ya no está dentro de esa grupo de los denominados independientes, ya que él tiene su propia estructura.

“Lombana se ha de enfrentan con los demás partidos políticos con las mismas reglas, porque ya no es de libre psotulación, ya ahora tiene otra carta de presentación que es su colectivo”, señala.

Incluso asegura que no se quitarán votos entre sí. No obstante ve con pocas posibilidades al movimiento Vamos, tras no contar con una estructura, un cronograma, objetivos y organización.

¡Mira lo que tiene nuestro canal de YouTube!"
142,https://www.panamaamerica.com.pa/politica?page=7,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/candidatos-de-libre-postulacion-tienen-dos-meses-para-ser-reconocidos-por-el-tribunal"">Candidatos de libre postulación tienen dos meses para ser reconocidos por el Tribunal Electoral</a></h2><span class=""seccion-autor"">Redacció<a class=""__cf_email__"" data-cfemail=""741a431a15171d1b1a5a04153411041507155a171b19"" href=""/cdn-cgi/l/email-protection"">[email protected]</a>/@panamaamerica</span><p class=""resumen"">El director nacional de Organización Electoral, Osman Valdés, explicó que se “debe solicitar el reconocimiento como candidato por libre postulación del 1 de junio al 31 de julio de 2022, para luego iniciar el proceso de recolección de firmas”.</p></div>",https://www.panamaamerica.com.pa/politica/candidatos-de-libre-postulacion-tienen-dos-meses-para-ser-reconocidos-por-el-tribunal,"A dos años de las elecciones generales, el Tribunal Electoral (TE) le recuerdo a los aspirantes de libre postulación que tienen que cumplir una serie de requisitos en un tiempo determinado.

Versión impresa

En ese sentido el Tribunal Electoral les recuerda que tienen dos meses para solicitar a la institución el respectivo reconocimiento legal.

El director nacional de Organización Electoral, Osman Valdés, explicó que se “debe solicitar el reconocimiento como candidato por libre postulación del 1 de junio al 31 de julio de 2022, para luego iniciar el proceso de recolección de firmas”.

Se recordó que este es un requisito nuevo que está establecido en la nueva Ley N°247 que reformó el Código Electoral de la República de Panamá en el artículo 365, que establece que para aspirar a ser reconocido como precandidato se debe cumplir este requisito.

Todos los ciudadanos, estén o no inscritos en partidos políticos, podrán firmar en respaldo a una nómina que se postule por libre postulación, sin que esto signifique la renuncia tácita del partido en que estuvieren afiliados.

En Panamá se permite la libre postulación para todos los cargos desde los comicios de 2014.

No obstante, en el caso de los candidatos presidenciales, el Código Electoral solo permite a tres personas aparacer en la papeleta de la contienda.

Solo puede ser candidatos las tres personas que logren la mayor cantidad de firmas de apoyo a su candidatura.

VEA TAMBIÉN: Nuevas arbitrariedades contra Ricardo Martinelli se denunciarán ante el Comité de Derechos Humanos ONU

¡Mira lo que tiene nuestro canal de YouTube!"
143,https://www.panamaamerica.com.pa/politica?page=7,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/realizando-metas-rechaza-arbitrariedades-de-la-presidenta-de-la-corte-suprema-de-justicia"">Realizando Metas rechaza arbitrariedades de la presidenta de la Corte Suprema de Justicia</a></h2><span class=""seccion-autor"">Redacción/<a class=""__cf_email__"" data-cfemail=""7a141b19131514540a1b3a1f0a1b091b54191517"" href=""/cdn-cgi/l/email-protection"">[email protected]</a>/@panamaamerica</span><p class=""resumen"">Este colectivo realizará manifestaciones tanto en la Corte Suprema de Justicia como en distintos del país en defensa del Estado de Derecho.</p></div>",https://www.panamaamerica.com.pa/politica/realizando-metas-rechaza-arbitrariedades-de-la-presidenta-de-la-corte-suprema-de-justicia,"La dirigencia del partido Realizando Metas convocó a una jornada de manifestaciones contra las arbitrariedades cometidas por la Corte Suprema de Justicia (CSJ), principalmente por la presidenta de ese órgano del Estado, María Eugenia López que en componenda con el procurador Javier Caraballo tratan de afectar al expresidente Ricardo Martinelli.

Versión impresa

Los dirigentes denunciaron es que es muy evidente la forma irregular cómo se han realizado los trámites de la demanda de incostitucionalidad contra el fallo del Tribunal Electoral que reconoce que Ricardo Martinelli cuenta con fuero electoral penal.

Se han declarado en estado de alerta, porque consideran que es necesario que se respete el Estado de Derecho y cese la persecución.

Para el próximo martes 12 de abril han programado una protesta pacífica frente a la Corte Suprema de Justicia.

El secretario general de Realizando Metas, Luis Eduardo Camacho, señaló que esta manifestación es para defender el Estado de Derecho y combatir la persecución política contra Ricardo Martinelli.

Agregó que después de Semana Santa estará convocando a acciones anivel nacional.

""Habrá protestas en diferentes puntos a nivel nacional para exigir que cesen las arbitrariedades"", expresó.

El dirigente le hizo un llamado al presidente Laurentino Cortizo para que no ceda a intenciones de algunos miembros de su gobierno para venganzas personales e intereses políticos.

VEA TAMBIÉN: Panamá mantiene una sobrepoblación penitenciaria de 5,373 privados de libertad

""Es necesario que se recupere este país del desastre que dejó Juan Carlos Varela y para ello hay que respetar el Estado de Derecho"", indicó Camacho.

Abogados han denunciado la forma inusual en que se han dado los trámites de un recurso de inconstitucionalidad contra el fallo del Tribunal Electoral, que han dejado toda una componenda para afectar a Ricardo Martinelli.

¡Mira lo que tiene nuestro canal de YouTube!"
144,https://www.panamaamerica.com.pa/politica?page=8,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/recoleccion-de-firmas-para-revocatoria-de-mandato-de-jose-luis-fabrega-inicia-el-20-de"">Recolección de firmas para revocatoria de mandato de José Luis Fábrega inicia el 20 de abril</a></h2><span class=""seccion-autor""><a href=""/autor/alberto-pinto"">Alberto Pinto</a></span><p class=""resumen"">Esta semana activistas empezaron a ser capacitados por un espacio de dos semanas para que luego se inicie el proceso de buscar las firmas necesarias, que son 198,920 .</p></div>",https://www.panamaamerica.com.pa/politica/recoleccion-de-firmas-para-revocatoria-de-mandato-de-jose-luis-fabrega-inicia-el-20-de,"El próximo miércoles 20 de abril se tiene contenplado el inicio de recolección de firmas para impulsar la revocatoria de mandato del alcalde de la ciudad de Panamá, José Luis Fábrega.

Versión impresa

Esta semana activistas empezaron a ser capacitados por un espacio de dos semanas para que luego se inicie el proceso de buscar las firmas necesarias.

En ese sentido, el proponente de la iniciativa, Roberto Ruiz Díaz indicó: ""En el aspecto de la admisión fuimos capacitados ayer, el Decreto 49 establece dos semanas, y al culminar la capacitación se inicia la recolección de firmas, el 20 de abril"".

El abogado reconoció que no será una tarea fácil, teniendo en cuenta la cantidad de firmas que se necesitan, pero el icudadano tiene que entender que tiene el poder de revocarle el mandato a sus autoridades.

Planteó: ""Siempre es difícil, más con ese umbral de firmas, pero la gente se ha ido empapando y conociendo la iniciativa, y ese es el norte, que el ciudadano entienda que tiene un poder y lo puede ejercer"".

Para poder avanzar con el proceso de revocatoria de mandato se tienen que recolectar 198,920 firmas, lo que representa el 30% del Padrón Electoral del año 2019 del distrito de Panamá, que fue de 663,067 electores.

El pasado lunes, mediante la Resolución N.º 02 DROEPC/DH del 1 de abril de 2022, en su boletín oficial, el Tribunal Electoral (TE), autorizó al abogado Roberto Ruiz Díaz para que inicie la recolección de las firmas para respaldar la revocatoria de mandato del alcalde capitalino José Luis Fábrega.

El pasado lunes, 7 de marzo, el Tribunal Electoral admitió la solicitud de revocatoria de mandato contra el alcalde de la ciudad capital, interpuesta cuatro días antes ante esa entidad.

VEA TAMBIÉN: Metro de Panamá cumple ocho años de funcionamiento, tras ser inaugurado por Ricardo Martinelli

Tras conocer sobre la solicitud, el 12 de marzo pasado Fábrega interpuso ante el Tribunal Electoral una apelación, pero el pasado martes, 29 de marzo, la entidad, mediante la Resolución #67, resolvió ""Rechazar el recurso"".

Cuando Roberto Ruiz Díaz presentó la solicitud de revocatoria contra José Luis Fábrega, sustentó que la iniciativa no tenía ningún matiz político y estaba basada en las constantes quejas contra el alcalde Fábrega por supuestos malos manejos administrativos, falta de transparencia y manejo irregular del presupuesto.

¡Mira lo que tiene nuestro canal de YouTube!"
145,https://www.panamaamerica.com.pa/politica?page=8,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/martinelli-es-un-factor-clave-de-las-elecciones-de-2024-1204881"">Martinelli es un factor clave de las elecciones de 2024</a></h2><span class=""seccion-autor""><a href=""/autor/alberto-pinto"">Alberto Pinto</a></span><p class=""resumen"">El especialista en ciencias políticas, Richard Morales plantea que en caso que Ricardo Martinelli corra en las elecciones generales, probablemente se vería un panorama parecido al 2014 donde la elección terminó polarizando entre tres opciones. También podría ser algo parecido al 2009 donde se polarizó solo entre dos candidaturas.</p></div>",https://www.panamaamerica.com.pa/politica/martinelli-es-un-factor-clave-de-las-elecciones-de-2024-1204881,"La figura del expresidente Ricardo Martinelli es un factor de mucha relevancia en las elecciones de mayo de 2024, y así lo reconocen analistas y dirigentes de los partidos políticos.

Versión impresa

El exgobernante lo ha dejado claro que aspira a volver al Palacio de Las Garzas, incluso es quien marca de primero en todas las encuestas de opinión.

Ese nivel de preferencia entre el electorado, es para algunos lo que le ha valido la persecución de la cual es blanco en este momento.

Analistas políticos coinciden en que el hecho que se le permita a Ricardo Martinelli ser candidato presidencial o no, será un factor que influirá mucho en esa contienda.

En ese sentido el especialista en ciencias políticas, Richard Morales plantea que en caso que Ricardo Martinelli corra en las elecciones generales, probablemente se vería un panorama parecido al 2014 donde la elección terminó polarizando entre tres opciones. También podría ser algo parecido al 2009 donde se polarizó solo entre dos candidaturas.

No obstante, Richard Morales considera que en caso de que no pueda correr Ricardo Martinelli, habría un escenario muy parecido al 2019 donde hay un fraccionamiento con alianzas muchos más pequeñas y resultados muy cercanos y apretado, parecido tanto al 2019 como al 1994, donde los candidatos ganadores lo hicieron con un mínimo.

Destaca que una candidatura presidencial de Ricardo Martinelli generará mayor presión para los demás partidos a que formen alianzas.'

2014

las elecciones se vieron polarizadas entre tres candidatos. 2019

hubo un fraccionamiento de las alianzas más pequeñas que participaron.

""Todavía hay un panorama muy incierto, sabemos quiénes son los principales dirigentes de los partidos y quienes serían los candidatos que estarían negociando las posibles alianzas, pero todavía no sabemos quiénes van a ser los candidatos por libre postulación y tampoco las alianzas que se van a hacer"", manifestó Morales.

VEA TAMBIÉN: Sidney Sittón: 'Corte Suprema de Justicia está judicializando la política en Panamá'

Un segundo factor que señala Morales a tomar en cuenta es si el Gobierno decide aprovechar el control del Estado para ir con candidato propio o hacer una alianza con partidos más significativos.

Por su parte, el analista Jaime Porcell indica: “Estoy de acuerdo que la figura de Ricardo Martinelli es el epicentro de la próxima elección, de seguro que sí”.

Agrega Porcell: “Por supuesto que la presencia o no de Ricardo Martinelli va a a ser uno de los factores de la próxima elección, como afectaría habría que verlo”.

El analista, deja abierta la posibilidad de que sí Martinelli le impidan ser candidato pueda endosar a una figura para la cual pedir el apoyo del electorado.

VEA TAMBIÉN: Otro intento fallido para edificar nueva escuela República de Venezuela

Mientras que el analista político y comentarista Juan Carlos Tapia indica: “Yo lo pongo en dos opciones, o va con Ricardo Martinelli o va sin Martinelli y esas son las opciones”.

Explica que si Martinelli va como candidato presidencial el panorama es totalmente diferente. “En este momento predecir o vaticinar o pronosticar algo sin saber las reglas de las elecciones es muy difícil.

“Si corre Martinelli van a tener que unirse todos contra Martinelli y si no corre, allí hay opción para cualquiera”, destaca Tapia.

¡Mira lo que tiene nuestro canal de YouTube!"
146,https://www.panamaamerica.com.pa/politica?page=8,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá </span><h2 class=""titulo""><a href=""/politica/mas-de-30-quioscos-para-firmar-respaldo-revocatoria-de-mandato-de-jose-luis-fabrega-1204844"">Más de 30 quioscos para firmar respaldo a revocatoria de mandato de José Luis Fábrega</a></h2><span class=""seccion-autor""><a href=""/autor/miriam-lasso"">Miriam Lasso</a></span><p class=""resumen"">Las bases de datos del Padrón Electoral final confirmaron 663,067 electores para las elecciones del 5 de mayo de 2019, lo que el 30% representarían 198,920 firmas requeridas para este trámite, detalló la entidad.</p></div>",https://www.panamaamerica.com.pa/politica/mas-de-30-quioscos-para-firmar-respaldo-revocatoria-de-mandato-de-jose-luis-fabrega-1204844,"El Tribunal Electoral instalará 39 quioscos digitales para la recolección de firmas de respaldo a la solicitud de revocatoria de mandato por iniciativa popular del alcalde capitalino, José Luis Fábrega.

Versión impresa

Esto luego que la Dirección de Organización Electoral certificara, mediante Resolución No 02-DROEPC/DJ de 1 de abril de 2022, que la cifra oficial para la revocatoria es de 198,920 firmas.

Las bases de datos del Padrón Electoral final confirmaron 663,067 electores para las elecciones del 5 de mayo de 2019, lo que el 30% representarían 198,920 firmas requeridas para este trámite, detalló la entidad.

Los quioscos multiservicio del Tribunal Electoral en Panamá Norte, Panamá Este y Panamá Centro en áreas comerciales, así como en estaciones del Metro de Panamá.

La norma establece 120 días para recolectar la cantidad de firmas exigidas para el proceso.

El proceso también cuenta de un periodo de capacitación de al menos dos semanas, sobre la metodología de recolección de firma y la utilización de los sistemas electrónicos.

Luego de la recolección de las firmas, el Tribunal Electoral deberá convocar y reglamentar el referendo revocatorio, que debe celebrarse en un término no mayor de tres meses.

'No vamos a esperar elecciones, queremos funcionarios honestos, transparentes y capaces"", afirma el abogado Roberto Ruíz Díaz proponente de la iniciativa.

VEA TAMBIÉN: Ruíz Díaz deberá recolectar más de 1,657 firmas diarias para que se convoque a referendo contra Fábrega

¡Mira lo que tiene nuestro canal de YouTube!"
147,https://www.panamaamerica.com.pa/politica?page=8,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/cual-es-la-posicion-de-panama-frente-al-conflicto-belico-en-ucrania-1204841"">¿Cuál es la posición de Panamá frente al conflicto bélico en Ucrania?</a></h2><span class=""seccion-autor"">Redacción/ <a class=""__cf_email__"" data-cfemail=""e78986848e8889c99786a7978689868a86868a82958e8486"" href=""/cdn-cgi/l/email-protection"">[email protected]</a></span><p class=""resumen"">Panamá respaldó el pronunciamiento del secretario general de las Naciones Unidas que condenada enérgicamente la situación que se está viviendo con respecto a la integridad territorial, a la soberanía que sufre Ucrania.</p></div>",https://www.panamaamerica.com.pa/politica/cual-es-la-posicion-de-panama-frente-al-conflicto-belico-en-ucrania-1204841,"Panamá no puede permanecer como espectador ante una situación tan delicada como la que vive Ucrania, aclaró la canciller panameña Erika Mouynes.

Versión impresa

Panamá respaldó el pronunciamiento del secretario general de las Naciones Unidas que condenada enérgicamente la situación que se está viviendo con respecto a la integridad territorial, a la soberanía que sufre Ucrania, indicó Mouynes.

La canciller asegura que Panamá está de lado de la mayor parte de la comunidad internacional y mantiene la vía multilateral, ha formado parte de grupos de trabajo, foros, siempre muy coherente sobre la posición que se va a mantener hasta que se solucione el conflicto.

Sostiene que el gobierno panameño defenderá la integridad territorial, la soberanía de Ucrania y mantendrá su posición en toda las plataformas multilaterales que le han permitido la articulación, la fortaleza y el liderazgo regional, razón por la cual ha sido llamado a Foro como en las Naciones Unidad para representar al hemisferio en firma de resoluciones que atienden una situación tan delicada.

Las declaraciones de a canciller Erika Mouynes se dan tras cumplir una gira oficial en la República Popular China, donde se reunió con su homólogo y consejero de Estado, el canciller Wang Yi.

Durante este encuentro, Panamá presentó la solicitud formal a la República Popular China para que se adhiera al Protocolo de Neutralidad del Tratado del Canal de Panamá.

China acogió favorablemente la solicitud y buscarán establecer una mesa de trabajo liderada por el embajador de Panamá en china, Leonardo Kam.

""Que lo haya aceptado es un logro y hay que asegurarse de que llegue a una conclusión positiva"", dijo la jefa de la diplomacia panameña.

VEA TAMBIÉN: Ruíz Díaz deberá recolectar más de 1,657 firmas diarias para que se convoque a referendo contra Fábrega

Igualmente, Panamá se reunió con autoridades Vietnamita con las cuales se plantó la reapertura de la embajada de Vietnam en Panamá o una oficina comercial; se analizó el rol estratégico de Vietnam dentro de la cadena de suministro global de bienes básicos y cómo Panamá puede ser parte de ese engranaje como hub logístico en la región.

Mouynes reiteró que Vietnam es la tercena nacionalidad de tripulación de bandera panameña.

¡Mira lo que tiene nuestro canal de YouTube!"
148,https://www.panamaamerica.com.pa/politica?page=8,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/ruiz-diaz-debera-recolectar-mas-de-1657-firmas-diarias-para-que-se-convoque-referendo"">Ruíz Díaz deberá recolectar más de 1,657 firmas diarias para que se convoque a referendo contra Fábrega</a></h2><span class=""seccion-autor""><a href=""/autor/francisco-paz"">Francisco Paz</a></span><p class=""resumen"">Ruíz Díaz y sus simpatizantes deberán pasar por una capacitación de dos semanas para, entonces, iniciar con la recolección de firmas para la cual dispondrá de 120 días.</p></div>",https://www.panamaamerica.com.pa/politica/ruiz-diaz-debera-recolectar-mas-de-1657-firmas-diarias-para-que-se-convoque-referendo,"Solo es cuestión de un par de semanas para que el abogado Roberto Ruíz Díaz pueda proceder a recolectar las firmas necesarias para convocar a un referendo en el que se decida la revocatoria del alcalde José Luis Fábrega.

Versión impresa

Este lunes fue publicada en el Boletín Electoral la Resolución No.2 DROEPC / DJ en la que se autoriza a Ruíz Díaz a recolectar el 30% de firmas de respaldo que necesita, que de acuerdo a la cantidad de votos válidos en las últimas elecciones, asciende a 198 mil 920.

Con base en la norma, el ciudadano dispondrá de 120 días para recolectar dicha cifra de rúbricas, sin embargo, el proceso aún no ha iniciado.

Y es que, al igual que se hizo para los movimientos que intentaron recoger firmas para convocar a una Asamblea Constituyente Paralela, se tiene que pasar por un período de capacitación, el cual Ruíz Díaz espera que se realice lo pronto posible.

“Hay un periodo de capacitación que trataremos de acortar para dar inicio”, escribió el activista en su red social ante preguntas de cuando comenzaba el periodo de recolección de firmas.

VEA TAMBIÉN: Ubican cadáver putrefacto en Chiriquí, investigan si corresponde al de la joven desaparecida Estefannie Rodríguez

Según el decreto 49 del 24 de noviembre de 2020, la capacitación a Ruíz Díaz y las personas que lo ayudarán dura dos semanas.

La misión que tendrá el abogado, si quiere cumplir su propósito, es ambiciosa, pues deberá recolectar un promedio de 1,657 firmas diarias en los 26 corregimientos del distrito de Panamá para alcanzar la cantidad obligatoria.

Aunque para algunos de sus simpatizantes, Ruíz Díaz debe proponerse colectar más de 200 mil firmas para que a la hora de la depuración, no haya dudas del interés de la población porque el proceso revocatorio se lleve a cabo.

De lograr su objetivo, el Tribunal Electoral deberá convocar y reglamentar el referendo revocatorio, que debe celebrarse en un término no mayor de tres meses.

¡Mira lo que tiene nuestro canal de YouTube!"
