Unnamed: 0,page,rows,link,text,url,title
147,https://www.panamaamerica.com.pa/politica?page=8,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/cual-es-la-posicion-de-panama-frente-al-conflicto-belico-en-ucrania-1204841"">¿Cuál es la posición de Panamá frente al conflicto bélico en Ucrania?</a></h2><span class=""seccion-autor"">Redacción/ <a class=""__cf_email__"" data-cfemail=""e78986848e8889c99786a7978689868a86868a82958e8486"" href=""/cdn-cgi/l/email-protection"">[email protected]</a></span><p class=""resumen"">Panamá respaldó el pronunciamiento del secretario general de las Naciones Unidas que condenada enérgicamente la situación que se está viviendo con respecto a la integridad territorial, a la soberanía que sufre Ucrania.</p></div>",https://www.panamaamerica.com.pa/politica/cual-es-la-posicion-de-panama-frente-al-conflicto-belico-en-ucrania-1204841,"Panamá no puede permanecer como espectador ante una situación tan delicada como la que vive Ucrania, aclaró la canciller panameña Erika Mouynes.

Versión impresa

Panamá respaldó el pronunciamiento del secretario general de las Naciones Unidas que condenada enérgicamente la situación que se está viviendo con respecto a la integridad territorial, a la soberanía que sufre Ucrania, indicó Mouynes.

La canciller asegura que Panamá está de lado de la mayor parte de la comunidad internacional y mantiene la vía multilateral, ha formado parte de grupos de trabajo, foros, siempre muy coherente sobre la posición que se va a mantener hasta que se solucione el conflicto.

Sostiene que el gobierno panameño defenderá la integridad territorial, la soberanía de Ucrania y mantendrá su posición en toda las plataformas multilaterales que le han permitido la articulación, la fortaleza y el liderazgo regional, razón por la cual ha sido llamado a Foro como en las Naciones Unidad para representar al hemisferio en firma de resoluciones que atienden una situación tan delicada.

Las declaraciones de a canciller Erika Mouynes se dan tras cumplir una gira oficial en la República Popular China, donde se reunió con su homólogo y consejero de Estado, el canciller Wang Yi.

Durante este encuentro, Panamá presentó la solicitud formal a la República Popular China para que se adhiera al Protocolo de Neutralidad del Tratado del Canal de Panamá.

China acogió favorablemente la solicitud y buscarán establecer una mesa de trabajo liderada por el embajador de Panamá en china, Leonardo Kam.

""Que lo haya aceptado es un logro y hay que asegurarse de que llegue a una conclusión positiva"", dijo la jefa de la diplomacia panameña.

VEA TAMBIÉN: Ruíz Díaz deberá recolectar más de 1,657 firmas diarias para que se convoque a referendo contra Fábrega

Igualmente, Panamá se reunió con autoridades Vietnamita con las cuales se plantó la reapertura de la embajada de Vietnam en Panamá o una oficina comercial; se analizó el rol estratégico de Vietnam dentro de la cadena de suministro global de bienes básicos y cómo Panamá puede ser parte de ese engranaje como hub logístico en la región.

Mouynes reiteró que Vietnam es la tercena nacionalidad de tripulación de bandera panameña.

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
148,https://www.panamaamerica.com.pa/politica?page=8,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/ruiz-diaz-debera-recolectar-mas-de-1657-firmas-diarias-para-que-se-convoque-referendo"">Ruíz Díaz deberá recolectar más de 1,657 firmas diarias para que se convoque a referendo contra Fábrega</a></h2><span class=""seccion-autor""><a href=""/autor/francisco-paz"">Francisco Paz</a></span><p class=""resumen"">Ruíz Díaz y sus simpatizantes deberán pasar por una capacitación de dos semanas para, entonces, iniciar con la recolección de firmas para la cual dispondrá de 120 días.</p></div>",https://www.panamaamerica.com.pa/politica/ruiz-diaz-debera-recolectar-mas-de-1657-firmas-diarias-para-que-se-convoque-referendo,"Solo es cuestión de un par de semanas para que el abogado Roberto Ruíz Díaz pueda proceder a recolectar las firmas necesarias para convocar a un referendo en el que se decida la revocatoria del alcalde José Luis Fábrega.

Versión impresa

Este lunes fue publicada en el Boletín Electoral la Resolución No.2 DROEPC / DJ en la que se autoriza a Ruíz Díaz a recolectar el 30% de firmas de respaldo que necesita, que de acuerdo a la cantidad de votos válidos en las últimas elecciones, asciende a 198 mil 920.

Con base en la norma, el ciudadano dispondrá de 120 días para recolectar dicha cifra de rúbricas, sin embargo, el proceso aún no ha iniciado.

Y es que, al igual que se hizo para los movimientos que intentaron recoger firmas para convocar a una Asamblea Constituyente Paralela, se tiene que pasar por un período de capacitación, el cual Ruíz Díaz espera que se realice lo pronto posible.

“Hay un periodo de capacitación que trataremos de acortar para dar inicio”, escribió el activista en su red social ante preguntas de cuando comenzaba el periodo de recolección de firmas.

VEA TAMBIÉN: Ubican cadáver putrefacto en Chiriquí, investigan si corresponde al de la joven desaparecida Estefannie Rodríguez

Según el decreto 49 del 24 de noviembre de 2020, la capacitación a Ruíz Díaz y las personas que lo ayudarán dura dos semanas.

La misión que tendrá el abogado, si quiere cumplir su propósito, es ambiciosa, pues deberá recolectar un promedio de 1,657 firmas diarias en los 26 corregimientos del distrito de Panamá para alcanzar la cantidad obligatoria.

Aunque para algunos de sus simpatizantes, Ruíz Díaz debe proponerse colectar más de 200 mil firmas para que a la hora de la depuración, no haya dudas del interés de la población porque el proceso revocatorio se lleve a cabo.

De lograr su objetivo, el Tribunal Electoral deberá convocar y reglamentar el referendo revocatorio, que debe celebrarse en un término no mayor de tres meses.

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
154,https://www.panamaamerica.com.pa/politica?page=8,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/laurentino-cortizo-sanciona-ley-que-le-permite-etelvina-de-bonagas-seguir-al-frente-de-la"">Laurentino Cortizo sanciona ley que le permite a Etelvina de Bonagas seguir al frente de la Unachi</a></h2><span class=""seccion-autor""></span><p class=""resumen"">Con la luz verde dada por Cortizo, Etelvina de Bonagas podrá seguir al al mando de la rectoría por un tercer periodo consecutivo.</p></div>",https://www.panamaamerica.com.pa/politica/laurentino-cortizo-sanciona-ley-que-le-permite-etelvina-de-bonagas-seguir-al-frente-de-la,"De nada sirvieron las manifestaciones y voces en contra. El presidente de la República, Laurentino Cortizo, sancionó este viernes la ley que permite la reelección de la rectora de la Universidad Autónoma de Chiriquí, Etelvina de Bonagas.

Versión impresa

Con la luz verde dada por Cortizo, Bonagas tendrá la vía despejada para reelegirse por tercer periodo consecutivo y seguir al frente de la máxima institución educativa de la provincia chiricana.

El polémico proyecto de ley No.756, que modifica la Ley 4 de 2006 y reorganiza la Unachi, establece que su rector será elegido por un periodo de cinco años, y podrá ser reelegido por dos periodos consecutivos.

También indica que los decanos, vicedecanos, directores y subdirectores regionales serán elegidos para un periodo de cinco años, de acuerdo con el procedimiento que rige la elección del rector.

Además, el personal administrativo, con dos años o más de servicios seguidos, tendrá derecho a su permanencia, mediante reglamento que apruebe el Consejo Administrativo y el Consejo General Universitario y condicionada a la existencia de la posición dentro de la estructura y a la partida presupuestaria.

Cortizo aprobó la ley a pesar de las múltiples manifestaciones registradas en las últimas semanas y de la información que vincula a Bonagas con supuestos actos de corrupción.

En medio del debate público, de Bonagas ha calificado de show mediático los señalamientos en su contra. Expuso que los rectores de las universidades estatales no son fiscalizadores.

La rectora devenga un salario de 13,800 dólares. Esta cifra solo es superada por los rectores de la Universidad Tecnológica de Panamá (14,825) y el de la Universidad de Panamá, con $14,250.

VEA TAMBIÉN: PRD se juega salir fortalecido o dividido del Congreso de mayo próximo

De Bonagas recordó que aún no ha llegado a las urnas, pero sus adversarios tienen temor debido a la labor que ha realizado en la casa de estudios superiores.

El Presidente @NitoCortizo vetó el Proyecto de Ley No.550 de 2021, que plantea un nuevo marco regulatorio general para las instituciones que se regentan por patronatos, consejos de gestión pública, comisiones, programas y otras entidades similares creados por el Estado. pic.twitter.com/FrhuqTnsgW— Presidencia de Panamá (@presidenciapma) April 1, 2022

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
156,https://www.panamaamerica.com.pa/politica?page=8,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/prd-se-juega-salir-fortalecido-o-dividido-del-congreso-de-mayo-proximo-1204568"">PRD se juega salir fortalecido o dividido del Congreso de mayo próximo</a></h2><span class=""seccion-autor""><a href=""/autor/alberto-pinto"">Alberto Pinto</a></span><p class=""resumen"">La historia de los comicios internos del PRD no han dejado buenas experiencias, ya que por muchos años antes de llegar al poder gubernamental se mantuvieron divididos, estando por 10 años fuera del control del Órgano Ejecutivo.</p></div>",https://www.panamaamerica.com.pa/politica/prd-se-juega-salir-fortalecido-o-dividido-del-congreso-de-mayo-proximo-1204568,"Fortalecidos o divididos, así podría quedar el Partido Revolucionario Democrático (PRD) después de la celebración del Congreso Ordinario que celebrarán en mayo próximo para escoger a su nuevo Comité Ejecutivo Nacional (CEN).

Versión impresa

Y es que el hecho que el presidente de la República Laurentino Cortizo ya haya tomado partido en esta contienda interna podría generar corrientes resentidas contra quiens ostentan el poder gubernamental.

Laurentino Cortizo, dejó claro que apoyaría la candidatura de su vicepresidente para ocupar la Secretaría General del PRD.

Antes que se diera ese espaldarazo, el actual secretario general del PRD, Pedro Miguel González dijo que no aceptaría que el control del partido sea asaltado desde el Ejecutivo.

Incluso, González dijo que si el Ejecutivo avalaba esta decisión, él aspiraría a reelegirse en el cargo.

La historia de los comicios internos del PRD no han dejado buenas experiencias, ya que por muchos años antes de llegar al poder gubernamental se mantuvieron divididos, estando por 10 años fuera del control del Órgano Ejecutivo.

En ese sentido el especialista en Ciencias Políticas, Richard Morales considera que con el anuncio público de Cortizo se afecta a los demás aspirantes y los pone en desventaja.

""Lamentablemente esta es la práctica predominante en los gobiernos y los partidos que cuando están en el poder usan todos los recursos a dosposición para asegurar el control del colectivo y mientras se mantengan en el poder la otras fuerzas estarán sometidas"", destaca el politólogo.

VEA TAMBIÉN: Panamá abordará con China espíritu del protocolo del Tratado de Neutralidad del Canal de Panamá

Morales considera que con el el espaldarazo de Laurentino Cortizo, José Gabriel Carrizo se asegura la victoria en el Congreso de mayo próximo y de todos sus aliados a los distitnos puestos del CEN.

""Cuando el Ejecutivo apoya a un candidato, eso implica que los recursos del Estado están a disposición de esta candidatura y eso lleva a la posibilidad de ofrecer distintas prevendas que pueden ir desde mantener un puesto de trabajo, hasta utilización de fondos estatales"", denuncia el analista.

Por su parte Jaime Porcell plantea que es posible que José Gabriel Carrizo ya cuente con la mayoría de los delegados, lo que le aseguraría la toma del PRD.

""Recordamos que Gaby Carrizo habla de pasos y este será el primer paso y el segundo paso sería lo que Pedro Miguel González asalto al partido y se dice aunque él todavía no lo confirma que será el candidato a abatir en las primarias"".

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
159,https://www.panamaamerica.com.pa/politica?page=8,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/tribunal-electoral-rechaza-apelacion-de-jose-luis-fabrega-contra-solicitud-de-revocatoria"">Tribunal Electoral rechaza apelación de José Luis Fábrega contra solicitud de revocatoria de mandato</a></h2><span class=""seccion-autor""><a href=""/autor/alberto-pinto"">Alberto Pinto</a></span><p class=""resumen"">La Resolución N°67 DNOE-PPLP que tiene fecha de 28 de marzo de 2022, confirma en todas sus partes la Resolución N° 01-DROEPC/DJ-2022 y devuelve el expediente a la Dirección Regional de Organización Electoral de Panamá Centro para el trámite correspondiente.</p></div>",https://www.panamaamerica.com.pa/politica/tribunal-electoral-rechaza-apelacion-de-jose-luis-fabrega-contra-solicitud-de-revocatoria,"La Dirección Nacional de Organización Electoral del Tribunal Electoral rechazó el recurso de apelación presentado por el alcalde del distrito capital, José Luis Fábrega en contra de la resolución que admite la solicitud de revocatoria de mandato por iniciativa popular.

Versión impresa

La Resolución N°67 DNOE-PPLP que tiene fecha de 28 de marzo de 2022, confirma en todas sus partes la Resolución N° 01-DROEPC/DJ-2022 y devuelve el expediente a la Dirección Regional de Organización Electoral de Panamá Centro para el trámite correspondiente.

Hace unos días atrás el Tribunal Electoral admitió una solicitud de revocatoria de mandato contra el alcalde de la ciudad capital José Luis Fábrega, presentada por el abogado Roberto Ruíz Díaz.

El propulsor de esta iniciativa, que al mantenerse la decisión del Tribunal Electoral, ahora se debe emitir una resolución mediante la cual se da apertura al proceso de capacitación por dos semanas, al proponente en este caso su persona y a los activistas principales, para explicar la metodología de cómo se va a recabar las firmas y explicar el método del sistema de utilización del sistema electrónico.

""Primero tenemos que pasar la fase de capacitación porque es la única forma que nos vamos a enterar de cuál va a ser la metodología. Una vez tengamos esta capacitación ya estamos en posibilidades de añadir nuevos activistas que quieran participar"", indicó.

Agregó que como proponente de la iniciativa le correspondería entregarle al Tribunal Electoral equipo electrónico, tablets o celular, para que ellos puedan instalar su programa digital por medio del cual se pueda captar las firmas. Aclaró que eso tiene un costo y aparte hay que pagar 36 dólares por una licencia que debe tener cada aparato.

Resaltó que lo que está promoviendo es que los grupos que se han ido interesando también puedan aportar sus equipos electrónicos y tengan la posibilidad de captar firmas en los lugares donde ellos consideren mejor"". resaltó.

Hay unas excepciones de lugares donde no se pueden recabar firmas, entre ellos: lugares de cultos, bares, discotecas, lugares de expendios de licores.

VEA TAMBIÉN: ¿Qué se sabe del presunto asesino de la abogada e influencer Xina Lary?

No obstante, aclaró que la plataforma del Tribunal Contigo va a estar funcionando en horario hasta las 10 de la noche de lunes a domingo y los activistas van poder moverse con sus aparatos, ""le estamos recomendando que puedan acceder desde sus casas por celular o computadora a la plataforma Tribunal Contigo y allí va a tener la opción"".

Actualmente la legislación panameña establece que no es necesario causales para solicitar la revocatoria de mandato, simplemente es cumplir con las disposiciones del Decreto 49 que establece una serie de requisitos y luego conseguir el 39% de firmas.

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
163,https://www.panamaamerica.com.pa/politica?page=9,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/zulay-rodriguez-se-defiende-nunca-estuve-en-paso-canoas-tampoco-se-que-paso-alla-1204371"">Zulay Rodríguez se defiende: 'Nunca estuve en Paso Canoas, tampoco sé qué pasó allá'</a></h2><span class=""seccion-autor"">Redacción| <a class=""__cf_email__"" data-cfemail=""7b151a18121415550b1a3b1e0b1a081a55181416"" href=""/cdn-cgi/l/email-protection"">[email protected]</a>| @panamaamerica</span><p class=""resumen"">La diputada reaccionó ante las acusaciones de Mauricio Valenzuela, quien la señala de ayudar a violar una medida cautelar.</p></div>",https://www.panamaamerica.com.pa/politica/zulay-rodriguez-se-defiende-nunca-estuve-en-paso-canoas-tampoco-se-que-paso-alla-1204371,"La diputada Zulay Rodríguez denunció este domingo un nuevo ataque del fotógrafo Mauricio Valenzuela.

Versión impresa

Rodríguez se defendió de las acusaciones hechas por Valenzuela, quien la responsabiliza de ayudar a una conocida a violar una medida cautelar.

""Lo más ridículo de esta historia creada por Foco es que él afirma alegremente que yo ayudé a violar una medida cautelar y no presenta una sola prueba de la supuesta ayuda. Según él, yo le tiré a la persona una cuerda de 41 mil pies de altura y así llegó a suelo tico"", expuso la diputada.

La reacción de Rodríguez se da luego de que Valenzuela la señalara de ayudar a Nancy Dunkley (quien tiene impedimento de salida del país) a asistir al partido entre Costa Rica y Panamá, en enero pasado.

La diputada agregó que ella viajó por vía aérea junto a familiares y nunca estuvo en la frontera tica.

""Yo viajé a Costa Rica en Wingo y conmigo viajó mi tía y un amigo. Nunca estuve en Paso Canoas, tampoco sé qué pasó allá y mucho menos pude ayudar a alguien cuando yo viajé por aire y la persona que supuestamente ayudé viajó por carretera y para colmo Migración le negó el paso"", añadió.

Rodríguez precisó que los ataques buscan debilitarla en medio de la elección interna, que se realiza este domingo, para favorecer a otro diputado.

""No pienso caer en las provocaciones de Valenzuela, ese chiquillo tiene varios días tratando de provocarme. Todo lo que ha dicho es falso y su intención es generar ruido en medio de la elección PRD"", puntualizó.

VEA TAMBIÉN: Proyecto que buscaba regular pruebas caseras de covid-19 es vetado por el presidente Nito Cortizo

Este domingo, los militantes del Partido Revolucionario Democrático seleccionarán a 4,200 delegados.

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
166,https://www.panamaamerica.com.pa/politica?page=9,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Pananamá</span><h2 class=""titulo""><a href=""/politica/luis-eduardo-camacho-quienes-cuestionan-fallo-tienen-intenciones-electorales-o-son-enemigos"">Luis Eduardo Camacho: 'Quienes cuestionan fallo tienen intenciones electorales o son enemigos de Ricardo Martinelli'</a></h2><span class=""seccion-autor"">Redacción/<a class=""__cf_email__"" data-cfemail=""91fff0f2f8feffbfe1f0d1f4e1f0e2f0bff2fefc"" href=""/cdn-cgi/l/email-protection"">[email protected]</a>/@panamaamerica</span><p class=""resumen"">Entre los que cuestionan el fallo del Tribunal Electoral figuran personalidades con conocida aspiraciones políticas entre ellos el presidente del Partido Panameñista José Blandón y la exdiputada Ana Matilde Gómez.</p></div>",https://www.panamaamerica.com.pa/politica/luis-eduardo-camacho-quienes-cuestionan-fallo-tienen-intenciones-electorales-o-son-enemigos,"El vocero del expresidente Ricardo Martinelli, Luis Eduardo Camacho manifestó que quienes cuestionan el fallo del Tribunal Electoral que reconoce el Principio de Especialidad son personas qe tienen aspiraciones políticas o son enemigos públicos del exgobernante.

Versión impresa

En declaraciones emitidas en Telemetro Camacho indicó: ""Quienes están cuestionando el fallo son actores que pretenden ser parte del próximo proceso electoral o son personas que públicamente son reconocidas por ser los enemigos de Ricardo Martinelli"".

Entre los que cuestionan el fallo del Tribunal Electoral figuran personalidades con conocida aspiraciones políticas entre ellos el presidente del Partido Panameñista José Blandón y la exdiputada Ana Matilde Gómez.

En ese sentido, Luis Eduardo Camacho señaló que él entendía que quienes tienen aspiraciones presidenciales esté molestos, porque saben que Ricardo Martinelli es la figura con más aceptación en el electorado nacional.

""Yo entiendo que José Blandón esté molesto por el fallo, porque tiene pretensiones de ser nuevamente candidato presidencial"", manifestó el dirigente de Realizando Metas.

Y es que con ese fallo el Tribunal Electoral deja claro que Ricardo Martinelli goza de fuero penal electoral y del Principio de Especialidad, por lo cual no puede ser juzgado por otros proceso que no haya sido por el cual fue extraditado.

Tras este fallo sectores con aspiraciones a asumir el Gobierno en el 2024 han mostrado molestia, sobre todo porque Ricardo Martinelli es la figura más popular en este momento.

Ricardo Martinelli marca de primero en todas las encuestas de opinión, con miras a las elecciones de 2024.

VEA TAMBIÉN: Crece descontento con gestión realizada por Laurentino 'Nito' Cortizo y José Gabriel Carrizo

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
173,https://www.panamaamerica.com.pa/politica?page=9,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/prd-eligira-4200-delegados-el-proximo-domingo-27-de-marzo-1203994"">PRD eligirá 4,200 delegados el próximo domingo 27 de marzo</a></h2><span class=""seccion-autor""><a href=""/autor/alberto-pinto"">Alberto Pinto</a></span><p class=""resumen"">Las personas habilitadas para esta votación son las que están inscritas en el partido hasta el 27 de diciembre de 2021, que eran unas 700 mil, pero esta cifra bajó porque han renunciado unas 4 mil personas.</p></div>",https://www.panamaamerica.com.pa/politica/prd-eligira-4200-delegados-el-proximo-domingo-27-de-marzo-1203994,"Unos 696 mil inscritos en el PRD están habilitados para votar el próximo domingo 27 de marzo para elegir a 4,200 delegados.

Versión impresa

Los delegados electos serán los encargados de escoger a los ingtegrantes del nuevo Comité Ejecutivo Nacional (CEN).

David Melo, Secretario Nacional de Comunicación del PRD, señaló que hay mucho entusiasmo y ello se ve reflejado en que hay más 30 mil personas que aspiran a ser delegados.

Explicó que ""este proceso comenzó con una inclusión para que las personas, con intención de ser delegados, pasaran por un curso básico en ética de gobernabilidad e ideología por medio de la Secretaría de Formación y Capacitación del PRD""

Quienes aspiran a ser delegados se le exigió como requisito tomar ese curso de capacitación

""El proceso de renovación es histórico, ya que se está dando en fechas que el Tribunal Electoral nos dio y que por ende hay una alta participación a nivel nacional y mucho ensusiasmo de la gentede particpar para ser elegido para ser delegados en este proceso"", indicó.

Las personas habilitadas para esta votación son las que están inscritas en el partido hasta el 27 de diciembre de 2021, que eran unas 700 mil, pero esta cifra bajó porque han renunciado unas 4 mil personas.

La convención para escoger al nuevo CEN debería realizarse a mediados de mayo, aunque la Comisión Nacional de Elecciones en conjunto con el Tribunal Electoral tienen que decidir algunos detalles.

VEA TAMBIÉN: Aplican jornadas especiales en colegios de media y premedia, ¿qué impide el retorno 100% presencial?

El día del Congreso Nacional se escogen también directores de áreas, CEN, Frente de la Juventud, Frente Femenino y otros cargos como el Tribunal de Honor y Disciplina.

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
175,https://www.panamaamerica.com.pa/politica?page=9,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/boris-barrios-un-partido-politico-no-puede-revocarle-el-mandato-un-diputado-por-como-vota"">Boris Barrios: 'Un partido político no puede revocarle el mandato a un diputado por cómo vota en el hemiciclo legislativo'</a></h2><span class=""seccion-autor""><a href=""/autor/luis-avila"">Luis Ávila</a></span><p class=""resumen"">El abogado señaló que la reforma introducida por los diputados en cuanto al tema de la revocatoria de mandato, no viola la Constitución Nacional.</p></div>",https://www.panamaamerica.com.pa/politica/boris-barrios-un-partido-politico-no-puede-revocarle-el-mandato-un-diputado-por-como-vota,"Boris Barrios, experto en derecho electoral, manifestó que un partido político no puede revocarle el mandato a un diputado de la Asamblea Nacional por como este ejerció su voto en el hemiciclo legislativo.

Versión impresa

Agregó que esto lo dice basado en que la Constitución señala que los diputados actúan en interés de la nación y lo que los mismos hacen en el hemiciclo no son responsables constitucionalmente.

“Por lo tanto, mal puede ser esto una causal de revocatoria de mandato”, dijo.

Añadió que la revocatoria de mandato se aplicó en el Gobierno del presidente Ernesto Pérez Balladares, en el caso del exdiputado Mario Miller, pero por un tema de sentencia condenatoria.

“En este caso, la reforma que se produce si ha venido siendo usada por los partidos políticos para mantener control de los diputados y las decisiones que emitan en el hemiciclo. Yo creo que entonces aquí se diferencia claramente que el diputado está para actuar en interés de la nación, no en interés del partido” señaló.

Explicó que los diputados representan al partido y hay lineamientos, pero si llega un momento en que el diputado tiene que decidir por el interés de la Nación o por el del partido, “lo que le dice la Constitución es que tiene que decidir por el interés de la nación”.

Enfatizó que una decisión como esta puede molestar a las estructuras de un partido, es algo que él puede entender.

Barrios señaló que con la reforma introducida y aprobada en tercer debate por la Asamblea, en la cual la revocatoria de mandato queda en manos del pueblo y no de los partidos políticos, “se aclara constitucionalmente la función de los diputados y la esencia de los colectivos políticos”.

VEA TAMBIÉN: Anonymous advierte que intensificará sus ataques contra Rusia

“Creo que no hay un conflicto, salvo que entremos al análisis de consideraciones de carácter político, pero constitucionalmente no lo puede haber”, sentenció.

El jurista explicó que el artículo 150 de la Constitución indica que los diputados actúan en nombre de la Nación y representan a los partidos políticos en la Asamblea y que el 154 dice que los diputados no son legalmente responsable por las opiniones o los votos que emitan en el hemiciclo parlamentario.

Frente a esto, reiteró que la reforma que se ha planteado no resulta inconstitucional frente al enunciado del artículo 154 de la Constitución.

Expresó que una pregunta que surge es porque esto no se había demandado constitucionalmente antes y el mismo se respondió que se intentó, sin embargo, lo que ha pasado es que la Corte Suprema de Justicia siempre ha considerado que los estatutos de los partidos políticos es un documento privado y no son objeto de control de constitucionalidad.

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
178,https://www.panamaamerica.com.pa/politica?page=9,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/proyecto-que-modifica-codigo-electoral-e-incluye-revocatoria-de-mandato-espera-veto-o"">Proyecto que modifica Código Electoral e incluye revocatoria de mandato espera veto o sanción del Ejecutivo</a></h2><span class=""seccion-autor"">Redacción/nacion.paepasa.com/@panamaamerica</span><p class=""resumen"">El polémico artículo, que es el 438-A, señala que “las decisiones que se tomen aprobadas por la mayoría de los diputados de la fracción parlamentaria a la cual pertenecen, no podrán ser utilizadas por los partidos políticos como causal de revocatoria de mandato, ni de expulsión de los diputados, inscritos o no en el partido político por el cual fueron postulados”.</p></div>",https://www.panamaamerica.com.pa/politica/proyecto-que-modifica-codigo-electoral-e-incluye-revocatoria-de-mandato-espera-veto-o,"Con 43 votos a favor, 10 en contra y 1 abstención, la Asamblea Nacional aprobó el Proyecto de Ley N° 776 que establece la modificación del Código Electoral de la República de Panamá y que incluye un nuevo artículo que restablece las normas para iniciar un proceso de la revocatoria de mandato a un diputado.

Versión impresa

Durante el debate algunos diputados plantearon su rechazo al artículo sobre revocatoria de mandato, tras considerar que podría violar la Constitución de la República, no obstante la gran mayoría avaló la propuesta.

Los diputados que defendieron esta iniciativa consideraron que con este proyecto se elimina esa potestad de que tienen las cúpulas de los partidos políticos de revocar el mandato sin mayores argumentos.

El polémico artículo, que es el 438-A, señala que “las decisiones que se tomen aprobadas por la mayoría de los diputados de la fracción parlamentaria a la cual pertenecen, no podrán ser utilizadas por los partidos políticos como causal de revocatoria de mandato, ni de expulsión de los diputados, inscritos o no en el partido político por el cual fueron postulados”.

Ya la aprobación en segundo debate se registró la noche del miércoles, luego de que la discusión en el Pleno se extendiera hasta las 10:00 p.m. y la mayoría de los diputados manifestó argumentos a favor de la inclusión del artículo 438-A, señalando que solo el pueblo podría exigirles la revocatoria de mandato y no la directiva de un partido político.

La propuesta original presentada por los magistrados del Tribunal Electoral, buscaba hacer modificaciones relacionadas con las competencias de los juzgados y fiscalías administrativas, creadas mediante la Ley 247 del 22 de octubre de 2021 que reforma el Código Electoral, y corregir incompatibilidades entre algunos artículos contenidos en esta ley.

La revocatoria de mandato siempre ha sido un tema polémico, debido a la potestad que tienen los dirigentes políticos de aplicar esta medida.

Durante la denominada 'Era Democrática' solo se ha revocado el mandato al exdiputado Mario Miller, durante el gobierno de Ernesto Pérez Balladares.

VEA TAMBIÉN: Asamblea Nacional ratifica designación de nuevos directivos de la ACP

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
179,https://www.panamaamerica.com.pa/politica?page=9,"<div class=""col l9 m9 s12""><span class=""subtitulo"">Panamá</span><h2 class=""titulo""><a href=""/politica/asamblea-nacional-ratifica-designacion-de-nuevos-directivos-de-la-acp-1203774"">Asamblea Nacional ratifica designación de nuevos directivos de la ACP</a></h2><span class=""seccion-autor"">Redacción/<a class=""__cf_email__"" data-cfemail=""c4aaa5a7adabaaeab4a584a1b4a5b7a5eaa7aba9"" href=""/cdn-cgi/l/email-protection"">[email protected]</a>/@panamaamerica</span><p class=""resumen"">El pasado 9 de marzo la Comisión de Credenciales ratificó la designación de las tres personas.</p></div>",https://www.panamaamerica.com.pa/politica/asamblea-nacional-ratifica-designacion-de-nuevos-directivos-de-la-acp-1203774,"El pleno de la Asamblea Nacional ratificó a Dora Pérez Balladares, Luis Navas y Laury Melo como nuevos directivos de la Autoridad del Canal de Panamá (ACP), cargo que ocuparán por los próximos nueve años.

Versión impresa

Estas personas reemplazan en el cargo a Lourdes Castillo, Henri Mizrachi y Alberto Vallarino.

Durante la ratificación hubo custionamientos sobre la designación de dos de estos tres nuevos directivos.

El único que tenían el aval de diversos sectores era Luis Navas, quien es licenciado en Filosofía, Letras y Educación con maestría en Estudios sobre la Región Interoceánica y el Canal de Panamá.

En el caso de Laury Melo es licenciada en Humanidades con maestría en Dirección de Empresas y especialización en Orientación de Personas y Mercadeo.

Por su parte, Dora Pérez Balladares es licenciada en Artes y Ciencias y Bases Biológicas del Comportamiento; ha tenido experiencia en la dirección de instituciones bancarias nacionales e internacionales.

El pasado 9 de marzo la Comisión de Credenciales ratificó la designación de las tres personas.

También se ratificó a Eddie Araúz como director del Sistema Estatal de Radio y Televisión (Sertv), a Raúl Guizado y Dayra del Carmen Carrizo como miembro y superintendente de la Junta Directiva de la Superintendencia de Sujetos No Financieros respectivamente.

VEA TAMBIÉN: ¡Testimonio desgarrador! 'Tenía la boleta de protección en mis manos cuando me disparó tres veces a quemarropa'

¡Mira lo que tiene nuestro canal de YouTube!","
","
"
